statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A14,30,A33,furniture#1,3931,A63,A73,4,A94,A101,3,A121,39,A143,A152,2,A173,2,A191,A201,1,forties
A12,48,A32,car#1,1158,A65,A74,1,A93,A102,4,A123,22,A143,A152,2,A173,2,A192,A201,1,forties
A12,12,A32,business#2,5179,A61,A73,4,A92,A101,2,A121,28,A143,A152,1,A172,1,A192,A201,2,thirties
A12,12,A32,purpose#2,6948,A61,A75,4,A92,A101,4,A123,25,A143,A152,1,A173,1,A191,A201,1,twenties
A13,18,A33,equipment#1,1164,A61,A74,1,A93,A101,4,A122,30,A143,A152,1,A173,1,A191,A201,2,thirties
A14,27,A33,home_appliance#1,7432,A61,A72,2,A92,A101,4,A121,63,A143,A152,2,A172,1,A192,A201,1,twenties
A11,36,A32,used-car#1,1188,A65,A73,4,A94,A101,4,A123,25,A141,A153,1,A173,2,A191,A201,1,forties
A11,24,A32,purpose#2,6070,A64,A71,4,A94,A101,4,A123,24,A143,A153,2,A173,1,A192,A201,1,thirties
A11,12,A32,used-car#1,4272,A63,A72,4,A93,A101,2,A122,27,A143,A152,2,A172,1,A192,A201,1,twenties
A11,18,A33,home_appliance#1,1364,A65,A75,3,A93,A101,3,A124,42,A143,A152,1,A174,1,A192,A201,1,twenties
A11,12,A34,car#1,1829,A61,A72,4,A93,A101,2,A122,49,A143,A152,2,A172,1,A191,A201,1,thirties
A11,27,A32,equipment#1,2121,A63,A75,4,A93,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,1,twenties
A12,10,A32,car#1,1278,A65,A73,2,A92,A101,1,A124,36,A142,A151,1,A172,1,A191,A202,2,thirties
A11,12,A33,home_appliance#1,1123,A61,A73,2,A91,A101,4,A123,43,A143,A152,1,A173,1,A192,A202,1,twenties
A13,24,A30,business#2,5103,A64,A75,4,A92,A101,4,A123,28,A141,A151,3,A173,1,A191,A201,1,twenties
A12,6,A32,purpose#2,3104,A64,A74,4,A92,A101,4,A124,50,A143,A151,2,A174,1,A192,A201,1,thirties
A14,10,A34,business#2,2760,A61,A74,4,A93,A101,4,A122,49,A143,A152,1,A172,1,A191,A201,1,forties
A12,21,A32,business#2,1308,A61,A73,1,A94,A101,2,A123,39,A141,A152,2,A171,2,A191,A201,1,twenties
A13,12,A32,radio#2,10623,A64,A74,4,A94,A101,3,A123,54,A143,A151,2,A173,2,A192,A201,2,thirties
A14,9,A30,car#1,1943,A61,A73,3,A94,A102,4,A123,32,A143,A152,1,A173,1,A192,A201,1,twenties
A12,24,A32,education#1,7582,A61,A73,4,A91,A101,1,A121,30,A143,A152,2,A173,1,A191,A201,1,twenties
A14,24,A34,equipment#1,1098,A61,A75,4,A93,A101,2,A123,25,A141,A153,1,A172,1,A192,A201,1,twenties
A11,24,A34,radio#2,2247,A61,A73,4,A93,A101,4,A121,40,A141,A151,1,A173,2,A191,A201,1,forties
A12,42,A32,purpose#2,3422,A61,A73,4,A92,A101,4,A121,30,A143,A153,1,A173,1,A191,A201,1,twenties
A11,18,A32,education#1,1503,A62,A72,3,A93,A101,4,A124,31,A143,A152,1,A173,1,A191,A201,1,forties
A14,24,A32,business#2,2394,A65,A74,4,A93,A101,1,A123,38,A143,A153,1,A173,1,A191,A201,2,thirties
A11,12,A33,business#2,1158,A62,A75,4,A92,A101,3,A122,28,A143,A151,2,A173,1,A192,A201,1,forties
A14,24,A32,retraining#1,11054,A64,A75,2,A93,A101,4,A121,42,A143,A152,1,A173,1,A191,A201,1,twenties
A12,24,A30,purpose#2,1422,A61,A73,4,A93,A101,4,A122,33,A143,A152,1,A173,1,A192,A201,1,sixties
A12,36,A34,purpose#2,683,A65,A73,1,A93,A101,1,A123,41,A141,A152,1,A173,1,A191,A201,1,twenties
A12,9,A34,retraining#1,3331,A61,A71,4,A94,A101,2,A121,40,A143,A152,1,A173,1,A191,A201,1,thirties
A14,30,A32,home_appliance#1,766,A61,A73,2,A93,A101,2,A122,33,A143,A151,1,A173,1,A191,A201,2,thirties
A11,12,A32,home_appliance#1,3650,A61,A71,3,A93,A101,2,A123,28,A143,A152,1,A172,1,A191,A201,1,twenties
A12,30,A34,radio#2,6948,A63,A72,4,A93,A101,2,A121,27,A143,A152,1,A173,1,A191,A201,2,thirties
A14,15,A34,purpose#2,1819,A65,A73,2,A92,A101,3,A124,45,A143,A152,1,A173,1,A191,A201,1,thirties
A12,15,A32,business#2,7882,A61,A75,4,A92,A101,4,A122,52,A143,A152,1,A172,1,A192,A202,2,thirties
A12,18,A32,education#1,1355,A65,A72,2,A93,A101,3,A122,59,A143,A151,1,A173,1,A191,A201,1,thirties
A11,10,A34,purpose#2,1572,A61,A72,4,A93,A101,3,A121,47,A143,A152,2,A173,1,A191,A201,2,sixties
A14,12,A31,business#2,3378,A61,A75,4,A93,A103,1,A122,30,A141,A152,1,A173,1,A192,A201,1,twenties
A14,48,A33,purpose#2,2063,A65,A75,4,A92,A101,1,A124,57,A142,A152,1,A173,1,A192,A202,1,thirties
A14,36,A33,home_appliance#1,1591,A61,A73,1,A92,A101,2,A121,43,A143,A152,2,A173,1,A191,A201,1,fifties
A11,36,A32,radio#2,1288,A63,A73,4,A91,A101,4,A121,28,A141,A153,1,A173,2,A192,A201,1,twenties
A11,10,A31,business#2,6614,A61,A75,4,A92,A101,3,A123,36,A143,A151,1,A173,2,A191,A201,1,thirties
A11,36,A32,car#1,5248,A61,A74,4,A93,A101,3,A123,27,A142,A152,2,A174,2,A191,A201,1,sixties
A13,10,A32,purpose#2,4933,A61,A71,4,A92,A101,1,A123,34,A143,A152,2,A172,1,A191,A201,2,thirties
A14,6,A32,home_appliance#1,3235,A61,A74,2,A93,A101,2,A123,26,A141,A151,1,A173,1,A191,A201,1,thirties
A14,18,A34,car#1,2580,A61,A74,2,A92,A101,2,A123,47,A143,A151,2,A174,1,A191,A201,1,twenties
A12,24,A32,education#1,1331,A61,A73,4,A92,A101,4,A123,63,A143,A151,1,A172,1,A191,A201,1,sixties
A13,12,A32,equipment#1,745,A61,A72,3,A93,A101,4,A121,23,A143,A151,2,A173,1,A191,A201,2,twenties
A14,18,A30,equipment#1,11054,A62,A73,3,A94,A101,4,A122,54,A143,A152,2,A172,1,A192,A201,1,twenties
A12,42,A30,retraining#1,1433,A61,A74,4,A93,A101,4,A123,44,A143,A152,1,A173,1,A192,A201,2,thirties
A11,6,A32,equipment#1,3001,A62,A75,4,A93,A102,2,A121,21,A143,A151,1,A173,1,A191,A201,1,sixties
A13,12,A32,education#1,654,A61,A75,4,A93,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,twenties
A14,24,A33,equipment#1,4241,A65,A73,3,A94,A101,1,A122,33,A143,A152,1,A173,1,A192,A201,1,twenties
A11,12,A32,home_appliance#1,1050,A65,A75,1,A92,A101,2,A123,35,A141,A152,1,A173,2,A192,A201,1,twenties
A12,12,A34,purpose#2,8086,A61,A72,2,A92,A101,2,A121,34,A143,A152,1,A173,1,A192,A201,1,thirties
A12,24,A32,furniture#1,2326,A62,A73,4,A93,A101,3,A121,29,A143,A152,1,A173,1,A192,A201,1,twenties
A14,18,A32,radio#2,3074,A64,A74,2,A92,A101,1,A124,27,A143,A152,1,A172,1,A191,A201,1,twenties
A11,6,A32,television#3,750,A62,A71,3,A93,A101,3,A122,27,A143,A153,1,A174,1,A191,A201,1,twenties
A14,12,A34,television#3,3017,A61,A72,2,A93,A101,4,A123,44,A143,A152,1,A173,1,A191,A201,1,teens
A14,24,A32,home_appliance#1,846,A61,A73,3,A92,A101,2,A123,64,A141,A152,1,A173,1,A191,A201,1,thirties
A12,24,A33,used-car#1,1076,A65,A72,4,A92,A101,2,A124,30,A143,A152,1,A173,2,A192,A201,2,thirties
A11,9,A34,radio#2,1549,A61,A75,2,A92,A101,4,A121,21,A141,A152,1,A173,1,A192,A201,2,twenties
A13,48,A33,car#1,1287,A62,A74,4,A92,A101,3,A122,33,A143,A151,1,A174,1,A192,A201,2,forties
A11,12,A34,repair#1,2249,A61,A73,4,A93,A101,4,A123,22,A143,A152,2,A172,2,A192,A201,1,fifties
A11,18,A32,education#1,2859,A62,A75,2,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,2,twenties
A14,36,A32,purpose#2,2578,A61,A75,2,A93,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A33,television#3,1028,A61,A72,2,A93,A101,4,A123,24,A141,A152,1,A173,1,A192,A201,1,forties
A14,18,A32,radio#2,2442,A65,A72,4,A94,A101,2,A123,26,A143,A152,2,A174,1,A191,A201,1,twenties
A12,24,A34,car#1,4746,A61,A74,2,A92,A101,4,A122,32,A141,A152,1,A173,1,A191,A201,1,forties
A14,30,A30,furniture#1,3509,A61,A75,1,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,2,sixties
A14,12,A32,home_appliance#1,12579,A61,A73,2,A92,A101,4,A123,42,A141,A152,1,A173,1,A191,A201,1,fifties
A12,30,A34,retraining#1,909,A63,A71,3,A93,A101,1,A123,25,A143,A152,2,A172,1,A191,A201,1,sixties
A12,18,A32,purpose#2,1905,A61,A73,4,A92,A101,2,A123,27,A143,A152,1,A173,2,A192,A201,1,fifties
A12,18,A32,equipment#1,930,A61,A75,4,A94,A101,2,A123,42,A141,A152,2,A174,1,A192,A201,2,forties
A11,15,A32,repair#1,11328,A65,A73,3,A94,A101,4,A124,25,A141,A151,2,A173,1,A192,A201,2,twenties
A14,36,A34,education#1,5771,A61,A74,3,A93,A101,2,A123,27,A141,A153,1,A173,1,A191,A201,1,forties
A13,24,A33,equipment#1,2116,A61,A74,1,A92,A101,3,A123,23,A143,A153,2,A173,1,A191,A201,1,thirties
A11,30,A30,car#1,1338,A61,A73,4,A93,A101,1,A121,22,A143,A151,2,A173,1,A191,A201,1,twenties
A13,36,A32,retraining#1,10974,A64,A71,1,A93,A101,2,A123,44,A143,A152,2,A173,1,A191,A201,1,twenties
A12,15,A33,education#1,1512,A61,A75,4,A93,A101,2,A121,34,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A32,television#3,2569,A65,A72,4,A93,A101,4,A121,63,A143,A152,2,A172,1,A191,A201,1,sixties
A14,12,A34,education#1,2622,A61,A73,4,A92,A101,2,A121,24,A143,A152,1,A172,1,A191,A201,2,fifties
A11,36,A32,education#1,697,A65,A75,2,A92,A103,2,A122,42,A143,A152,1,A173,2,A192,A201,1,thirties
A11,36,A34,car#1,2292,A65,A73,1,A93,A101,4,A121,32,A143,A152,2,A173,1,A191,A201,1,thirties
A11,6,A32,repair#1,660,A61,A72,4,A93,A102,4,A123,24,A143,A153,2,A173,1,A192,A201,1,twenties
A12,48,A32,car#1,601,A61,A74,2,A91,A102,4,A122,41,A143,A152,2,A173,1,A191,A201,1,forties
A11,36,A32,business#2,2445,A61,A75,4,A92,A103,4,A123,36,A143,A152,2,A172,1,A191,A201,1,forties
A12,12,A32,car#1,1533,A61,A75,1,A92,A101,4,A121,27,A143,A152,2,A174,2,A191,A201,2,forties
A11,9,A32,retraining#1,6681,A65,A74,4,A94,A101,2,A124,65,A143,A152,1,A173,1,A191,A201,1,sixties
A14,12,A32,business#2,1574,A61,A75,3,A93,A103,4,A121,46,A143,A152,2,A172,1,A192,A201,2,forties
A11,36,A34,business#2,7855,A61,A74,4,A93,A101,4,A124,34,A143,A151,1,A171,1,A192,A201,1,twenties
A14,12,A34,radio#2,3758,A61,A73,1,A92,A101,4,A124,21,A143,A151,1,A173,1,A191,A201,1,fifties
A14,24,A32,education#1,4241,A61,A75,4,A92,A101,3,A123,42,A143,A152,1,A173,2,A191,A201,1,sixties
A11,12,A34,repair#1,6967,A61,A74,4,A94,A101,2,A122,22,A143,A151,1,A173,1,A191,A201,1,forties
A11,18,A32,purpose#2,3148,A61,A75,4,A93,A101,3,A123,46,A142,A152,2,A173,1,A191,A201,1,twenties
A14,24,A33,equipment#1,1345,A61,A74,2,A94,A101,2,A121,26,A143,A152,2,A173,1,A192,A201,1,thirties
A11,12,A32,equipment#1,1262,A61,A74,4,A92,A101,4,A123,36,A141,A152,1,A172,1,A191,A201,1,thirties
A11,12,A34,purpose#2,5045,A64,A75,4,A93,A101,2,A122,35,A143,A153,1,A173,2,A191,A201,1,twenties
A14,24,A33,business#2,7511,A61,A73,2,A92,A101,2,A123,65,A143,A153,2,A173,1,A191,A201,1,thirties
A11,18,A32,furniture#1,3857,A61,A72,4,A92,A101,1,A124,46,A143,A152,2,A173,1,A192,A201,1,thirties
A11,4,A32,business#2,1647,A61,A74,2,A94,A101,4,A123,28,A143,A152,1,A173,1,A191,A201,1,thirties
A14,15,A34,business#2,900,A61,A73,4,A93,A101,1,A123,23,A143,A151,2,A173,1,A191,A201,1,twenties
A14,18,A32,radio#2,9566,A62,A73,1,A93,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,1,sixties
A11,7,A34,education#1,9034,A61,A73,4,A92,A102,3,A123,33,A143,A152,2,A173,1,A191,A201,2,forties
A14,30,A32,purpose#2,3074,A61,A75,1,A94,A102,4,A122,38,A143,A153,3,A173,1,A192,A201,1,twenties
A11,15,A32,furniture#1,15857,A65,A73,4,A93,A101,2,A121,25,A143,A152,2,A173,1,A192,A201,2,thirties
A14,36,A34,repair#1,2579,A61,A73,4,A93,A101,1,A122,39,A143,A152,1,A173,1,A191,A201,1,twenties
A11,27,A33,radio#2,1804,A65,A73,2,A94,A101,2,A124,30,A143,A151,2,A173,1,A191,A201,1,twenties
A14,18,A34,equipment#1,3349,A61,A74,3,A93,A101,4,A124,35,A143,A153,1,A171,1,A191,A201,1,sixties
A14,36,A34,equipment#1,7374,A65,A73,1,A93,A101,2,A121,56,A141,A152,2,A173,1,A192,A201,1,fifties
A14,12,A34,furniture#1,7119,A61,A75,4,A93,A101,1,A121,39,A141,A152,2,A173,1,A191,A201,1,forties
A11,18,A32,home_appliance#1,5084,A61,A72,4,A93,A101,2,A123,51,A143,A151,1,A174,1,A192,A201,1,forties
A14,18,A32,furniture#1,3758,A61,A72,1,A93,A101,2,A123,23,A142,A152,1,A172,1,A192,A201,1,thirties
A11,24,A34,equipment#1,1068,A61,A74,4,A93,A101,4,A121,24,A143,A152,2,A173,1,A192,A202,1,thirties
A14,24,A34,car#1,1530,A65,A73,4,A93,A101,4,A123,43,A141,A152,2,A172,2,A192,A201,2,twenties
A14,24,A31,car#1,4576,A65,A75,4,A94,A103,2,A124,47,A143,A153,1,A173,1,A192,A201,2,twenties
A13,9,A34,home_appliance#1,4297,A61,A73,4,A94,A101,4,A124,51,A143,A152,1,A171,1,A192,A201,1,forties
A11,24,A34,car#1,1934,A61,A73,4,A92,A101,4,A123,40,A143,A151,1,A173,1,A192,A201,1,forties
A12,24,A33,furniture#1,2397,A65,A75,4,A93,A101,3,A121,38,A143,A151,1,A174,1,A191,A201,1,thirties
A14,12,A32,retraining#1,3124,A61,A73,4,A93,A101,2,A124,37,A143,A152,1,A172,1,A191,A201,1,forties
A14,12,A33,television#3,7472,A61,A73,1,A92,A101,4,A122,28,A143,A152,1,A173,1,A192,A201,1,thirties
A11,8,A34,radio#2,5842,A61,A71,4,A92,A101,4,A123,27,A143,A152,1,A173,1,A191,A201,2,twenties
A14,36,A32,education#1,1442,A65,A73,2,A92,A101,4,A123,53,A141,A152,2,A173,1,A191,A201,1,forties
A14,12,A32,home_appliance#1,1107,A63,A75,3,A93,A101,2,A122,23,A143,A152,1,A173,2,A191,A201,1,thirties
A11,24,A34,home_appliance#1,5152,A65,A74,1,A92,A101,3,A123,25,A143,A151,1,A172,1,A192,A201,2,twenties
A11,6,A34,education#1,1068,A61,A73,4,A93,A101,4,A122,75,A143,A152,1,A173,1,A192,A201,2,forties
A11,24,A32,purpose#2,3868,A61,A75,4,A93,A101,4,A123,36,A143,A152,2,A173,1,A191,A201,2,thirties
A14,42,A34,purpose#2,4746,A61,A72,4,A93,A101,4,A124,31,A141,A152,1,A173,1,A191,A201,1,thirties
A14,6,A34,purpose#2,701,A64,A73,3,A93,A103,4,A121,27,A143,A152,2,A173,1,A192,A201,1,twenties
A14,10,A33,equipment#1,2012,A62,A72,4,A93,A101,4,A123,38,A143,A152,2,A172,2,A192,A202,2,twenties
A13,6,A34,purpose#2,3017,A61,A75,4,A92,A101,4,A122,37,A143,A153,2,A172,2,A192,A201,1,twenties
A14,60,A31,car#1,3349,A65,A73,3,A93,A101,4,A121,39,A143,A152,2,A172,1,A191,A201,1,twenties
A11,27,A32,business#2,860,A61,A73,3,A93,A101,4,A121,26,A143,A152,1,A173,1,A191,A201,2,forties
A14,24,A34,equipment#1,1808,A61,A72,4,A92,A101,4,A121,23,A143,A153,1,A172,1,A191,A201,2,twenties
A14,36,A34,education#1,338,A62,A75,2,A92,A101,3,A121,31,A143,A152,1,A171,1,A192,A201,2,sixties
A12,24,A34,car#1,2825,A63,A74,1,A92,A103,4,A124,24,A143,A152,2,A173,1,A192,A201,1,twenties
A11,12,A33,home_appliance#1,3092,A61,A73,3,A92,A101,2,A122,29,A143,A151,2,A172,1,A191,A201,2,twenties
A12,18,A32,used-car#1,8588,A63,A73,3,A93,A101,2,A121,34,A143,A152,1,A173,1,A191,A201,1,twenties
A14,24,A32,business#2,6288,A61,A73,3,A92,A101,2,A121,39,A142,A152,1,A174,2,A191,A201,2,thirties
A13,24,A34,television#3,1995,A64,A75,4,A92,A101,4,A123,33,A141,A152,2,A173,2,A192,A201,1,thirties
A14,15,A32,purpose#2,3527,A61,A75,2,A93,A101,2,A124,26,A143,A152,1,A174,2,A191,A201,1,thirties
A12,24,A32,education#1,5381,A61,A73,4,A93,A101,2,A124,32,A141,A152,2,A172,1,A191,A201,1,twenties
A14,24,A34,equipment#1,2241,A63,A71,3,A93,A101,3,A121,28,A143,A152,1,A173,1,A191,A201,2,twenties
A12,6,A34,car#1,1287,A61,A71,4,A93,A101,4,A121,42,A143,A153,1,A173,2,A191,A201,2,forties
A14,24,A31,equipment#1,3386,A61,A72,2,A93,A101,4,A122,27,A143,A151,1,A173,1,A192,A201,1,thirties
A12,24,A32,equipment#1,2331,A61,A75,4,A93,A101,2,A123,27,A141,A152,1,A174,1,A192,A201,1,forties
A12,21,A34,car#1,3609,A61,A75,3,A93,A101,4,A122,24,A143,A151,2,A173,1,A192,A201,1,thirties
A12,27,A32,business#2,7472,A61,A75,2,A93,A101,2,A122,34,A143,A152,1,A172,1,A191,A201,1,twenties
A11,24,A32,car#1,2329,A61,A74,4,A93,A101,4,A121,63,A143,A152,2,A173,1,A191,A201,1,forties
A12,18,A32,car#1,6948,A64,A73,4,A92,A101,3,A122,23,A143,A152,1,A173,1,A191,A201,1,fifties
A14,7,A34,car#1,3863,A61,A73,2,A92,A102,2,A123,37,A143,A152,2,A172,2,A191,A201,1,twenties
A12,12,A30,business#2,1136,A61,A74,4,A93,A101,3,A123,26,A143,A153,1,A173,1,A192,A201,2,forties
A12,36,A32,business#2,1657,A61,A73,2,A93,A102,2,A121,34,A143,A151,2,A172,1,A191,A202,1,forties
A12,27,A34,business#2,5003,A61,A75,2,A93,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,2,twenties
A14,15,A32,purpose#2,609,A61,A73,4,A93,A101,4,A121,29,A141,A152,2,A173,1,A191,A201,1,twenties
A14,18,A32,home_appliance#1,1048,A63,A72,4,A93,A101,4,A122,36,A143,A152,2,A172,1,A192,A201,2,forties
A12,36,A30,furniture#1,783,A61,A74,3,A93,A101,2,A123,28,A143,A152,1,A173,2,A192,A201,1,thirties
A12,15,A30,radio#2,1355,A61,A74,4,A93,A102,4,A123,22,A143,A152,1,A173,1,A192,A201,1,thirties
A14,10,A32,radio#2,5371,A64,A75,2,A93,A103,1,A122,30,A143,A152,1,A173,1,A192,A201,2,twenties
A12,30,A32,furniture#1,5381,A62,A74,4,A92,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,2,thirties
A11,36,A34,used-car#1,2251,A61,A73,1,A93,A101,3,A124,28,A143,A152,2,A173,1,A191,A201,1,thirties
A14,36,A32,business#2,1344,A62,A74,2,A92,A101,1,A121,42,A143,A152,1,A173,1,A191,A201,1,fifties
A14,11,A33,retraining#1,1957,A61,A74,3,A93,A101,4,A122,46,A143,A152,1,A172,1,A192,A201,1,forties
A14,18,A30,equipment#1,2186,A65,A75,4,A93,A101,2,A124,66,A143,A151,2,A173,1,A192,A201,1,forties
A14,12,A32,education#1,13756,A62,A73,4,A93,A101,1,A123,34,A143,A152,1,A173,2,A192,A201,2,thirties
A12,24,A32,car#1,745,A61,A75,4,A93,A101,2,A122,24,A142,A152,1,A174,2,A192,A201,1,seventies
A11,24,A30,purpose#2,3617,A61,A73,4,A92,A101,2,A124,40,A143,A152,1,A171,1,A191,A201,1,twenties
A11,20,A32,car#1,2249,A62,A74,4,A93,A101,2,A121,24,A143,A152,1,A172,1,A191,A201,2,sixties
A12,6,A32,education#1,601,A61,A74,2,A93,A101,1,A121,40,A143,A152,1,A173,1,A191,A201,1,thirties
A11,21,A31,retraining#1,3757,A61,A75,2,A92,A101,4,A123,31,A143,A152,3,A173,1,A191,A201,2,thirties
A13,42,A30,home_appliance#1,1412,A61,A71,1,A92,A103,4,A124,26,A143,A153,1,A173,1,A191,A201,2,thirties
A14,48,A32,home_appliance#1,2462,A65,A72,2,A93,A101,2,A123,66,A143,A152,1,A172,1,A192,A201,2,twenties
A11,18,A33,education#1,3959,A61,A75,4,A92,A101,2,A122,26,A143,A152,1,A173,1,A192,A201,1,forties
A13,24,A32,retraining#1,1533,A61,A74,4,A93,A101,4,A122,29,A143,A152,1,A173,1,A192,A201,1,forties
A14,36,A32,home_appliance#1,1126,A61,A73,4,A93,A102,2,A124,29,A143,A152,1,A173,1,A191,A201,2,forties
A14,21,A32,furniture#1,1884,A62,A73,1,A92,A101,4,A123,22,A141,A152,1,A172,1,A191,A201,1,forties
A11,36,A32,business#2,802,A61,A74,1,A93,A103,4,A121,34,A143,A151,1,A173,1,A192,A201,1,thirties
A12,24,A34,furniture#1,1282,A61,A75,4,A93,A101,2,A122,47,A143,A153,1,A173,1,A191,A201,1,twenties
A13,18,A32,equipment#1,5804,A61,A75,2,A93,A102,3,A123,24,A143,A152,1,A173,1,A192,A201,1,twenties
A14,12,A34,equipment#1,625,A61,A75,4,A93,A101,4,A124,31,A143,A152,1,A173,1,A191,A201,1,forties
A14,33,A34,furniture#1,4591,A64,A71,4,A92,A101,2,A122,42,A143,A152,1,A171,1,A192,A201,2,twenties
A14,8,A32,repair#1,3595,A62,A74,4,A93,A101,4,A123,51,A143,A152,3,A174,1,A191,A201,2,thirties
A12,42,A32,education#1,2101,A62,A72,1,A94,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,1,sixties
A12,18,A32,equipment#1,3812,A61,A75,2,A93,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,2,forties
A11,9,A32,car#1,3939,A61,A75,4,A94,A101,2,A123,23,A143,A152,2,A172,2,A192,A201,2,sixties
A12,6,A34,home_appliance#1,753,A61,A74,3,A93,A101,2,A123,34,A142,A152,1,A173,1,A191,A201,1,twenties
A11,21,A34,car#1,1743,A61,A74,2,A94,A101,2,A123,29,A143,A152,2,A174,1,A192,A201,1,thirties
A12,36,A32,furniture#1,6758,A61,A71,4,A94,A101,2,A123,23,A143,A152,2,A173,1,A191,A201,1,twenties
A12,24,A32,business#2,2687,A63,A75,4,A93,A102,2,A121,23,A143,A152,1,A173,1,A191,A201,1,sixties
A14,42,A32,purpose#2,2831,A61,A72,1,A93,A101,4,A123,30,A143,A152,1,A173,1,A191,A201,1,sixties
A14,24,A32,home_appliance#1,2116,A65,A71,3,A92,A101,4,A121,48,A141,A153,1,A171,1,A192,A201,2,twenties
A14,9,A32,furniture#1,7476,A61,A74,2,A93,A101,4,A122,28,A143,A152,2,A173,1,A191,A201,1,forties
A11,24,A32,television#3,1224,A64,A73,2,A93,A101,4,A122,27,A143,A151,1,A172,1,A192,A201,1,twenties
A11,48,A34,education#1,3235,A65,A73,4,A93,A101,2,A124,26,A143,A153,2,A173,1,A191,A201,1,fifties
A11,30,A34,furniture#1,2073,A65,A74,4,A92,A101,4,A123,47,A142,A151,1,A174,1,A192,A201,2,forties
A14,12,A32,business#2,5951,A61,A75,2,A93,A101,4,A121,27,A143,A152,1,A172,1,A191,A201,1,thirties
A12,24,A32,equipment#1,2150,A62,A74,1,A93,A101,4,A123,49,A143,A152,2,A173,1,A191,A201,1,twenties
A14,18,A34,furniture#1,7824,A61,A75,4,A92,A101,2,A121,27,A143,A152,2,A173,1,A191,A201,2,fifties
A12,42,A34,equipment#1,4463,A63,A71,4,A92,A101,3,A122,46,A143,A152,1,A171,1,A191,A201,2,fifties
A12,6,A32,business#2,5433,A64,A74,4,A92,A101,2,A122,27,A143,A152,1,A173,1,A192,A201,2,twenties
A12,12,A32,car#1,3763,A65,A72,3,A92,A101,3,A121,30,A141,A152,1,A173,1,A192,A201,1,thirties
A11,12,A32,home_appliance#1,15857,A61,A73,1,A92,A101,4,A124,21,A143,A152,1,A173,2,A192,A201,2,forties
A14,60,A32,retraining#1,1592,A61,A74,4,A93,A101,2,A124,39,A143,A152,1,A173,1,A191,A201,1,thirties
A14,48,A32,business#2,1553,A61,A72,2,A92,A101,1,A124,23,A143,A153,1,A171,1,A191,A201,2,twenties
A14,24,A34,education#1,3161,A61,A74,4,A92,A101,3,A124,55,A143,A151,2,A172,1,A191,A201,1,twenties
A11,30,A32,car#1,2384,A61,A73,2,A93,A101,4,A122,47,A143,A152,1,A173,1,A192,A201,1,forties
A11,36,A34,business#2,4605,A64,A75,1,A93,A102,4,A124,32,A143,A151,1,A172,1,A192,A201,1,twenties
A12,21,A32,radio#2,3512,A61,A72,3,A93,A101,4,A123,25,A143,A152,4,A173,1,A192,A201,1,thirties
A11,24,A32,education#1,1525,A61,A75,4,A92,A101,2,A123,42,A143,A152,2,A173,1,A191,A201,1,twenties
A13,36,A34,repair#1,1154,A61,A73,4,A93,A101,2,A122,25,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A30,repair#1,4811,A65,A71,2,A91,A101,1,A124,31,A143,A151,1,A172,1,A192,A201,1,twenties
A14,9,A32,car#1,1525,A64,A71,2,A93,A101,2,A124,26,A143,A153,1,A173,1,A191,A201,2,twenties
A11,6,A34,home_appliance#1,2186,A61,A73,2,A91,A101,4,A123,24,A141,A152,2,A173,1,A192,A202,1,twenties
A13,21,A34,furniture#1,717,A65,A75,2,A93,A102,4,A121,47,A143,A153,1,A173,1,A191,A201,1,twenties
A11,33,A32,radio#2,3812,A61,A72,3,A92,A101,2,A123,29,A143,A152,1,A173,1,A192,A201,1,forties
A12,48,A34,purpose#2,1299,A61,A73,2,A91,A101,2,A123,59,A143,A151,4,A174,1,A192,A201,1,twenties
A14,12,A30,retraining#1,894,A61,A75,1,A93,A103,4,A124,35,A142,A152,1,A173,1,A191,A201,1,thirties
A11,36,A32,repair#1,4844,A65,A74,4,A93,A101,3,A122,41,A143,A152,2,A173,1,A191,A201,1,thirties
A13,36,A32,car#1,1516,A61,A75,4,A91,A101,4,A122,64,A143,A152,1,A173,1,A192,A201,1,twenties
A11,36,A34,equipment#1,6579,A65,A73,4,A92,A101,2,A123,27,A143,A152,2,A174,2,A191,A201,1,fifties
A14,12,A32,education#1,2279,A61,A72,3,A92,A101,4,A122,24,A143,A152,2,A172,2,A192,A201,2,twenties
A14,12,A34,used-car#1,3249,A63,A73,4,A94,A101,4,A122,30,A143,A152,1,A173,1,A191,A201,1,forties
