statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A14,15,A32,purpose#2,1287,A62,A73,2,A92,A101,1,A122,47,A143,A152,1,A174,1,A191,A201,1,twenties
A11,12,A34,business#2,5302,A65,A72,4,A93,A101,2,A123,45,A142,A152,1,A172,1,A191,A201,1,forties
A11,24,A34,furniture#1,975,A61,A72,3,A93,A101,2,A123,37,A141,A152,1,A174,1,A191,A201,1,thirties
A14,15,A34,equipment#1,1274,A61,A74,1,A93,A101,4,A121,32,A143,A151,2,A173,1,A191,A201,1,twenties
A14,9,A32,car#1,2896,A61,A73,4,A93,A101,1,A122,34,A143,A153,2,A171,1,A192,A201,1,twenties
A14,12,A32,car#1,6361,A61,A74,4,A93,A101,4,A123,75,A143,A152,1,A173,1,A192,A202,1,forties
A11,18,A34,education#1,6199,A64,A72,4,A92,A101,2,A124,31,A143,A152,2,A173,1,A191,A202,1,thirties
A14,21,A32,car#1,4153,A61,A74,4,A92,A101,2,A123,35,A143,A152,2,A173,2,A191,A202,1,forties
A13,12,A30,radio#2,6070,A61,A75,4,A93,A101,2,A124,45,A143,A153,2,A173,1,A192,A201,1,thirties
A14,6,A32,business#2,626,A62,A73,4,A92,A101,4,A123,39,A143,A151,1,A172,1,A191,A201,1,twenties
A14,24,A34,business#2,3650,A61,A75,4,A93,A101,1,A121,31,A143,A153,1,A172,1,A192,A202,1,thirties
A14,24,A32,radio#2,2108,A61,A75,4,A94,A101,2,A123,37,A143,A152,1,A173,1,A191,A201,1,twenties
A11,24,A33,business#2,1449,A61,A73,2,A92,A101,4,A121,37,A143,A153,1,A173,1,A191,A201,1,thirties
A12,39,A32,education#1,4686,A65,A74,4,A93,A101,4,A121,64,A143,A152,1,A172,1,A192,A201,2,forties
A11,48,A32,car#1,385,A65,A71,3,A92,A101,2,A123,24,A141,A152,1,A174,1,A191,A201,1,twenties
A14,12,A32,equipment#1,6761,A63,A75,1,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,2,thirties
A14,15,A30,car#1,5511,A61,A73,4,A94,A101,1,A122,37,A141,A152,2,A173,1,A191,A201,1,sixties
A11,24,A34,business#2,7582,A61,A73,4,A94,A101,1,A121,20,A143,A152,1,A173,1,A192,A202,1,fifties
A11,21,A32,home_appliance#1,1743,A65,A73,2,A91,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,1,twenties
A12,9,A32,education#1,14179,A61,A73,1,A93,A101,4,A121,26,A143,A151,1,A172,1,A191,A201,1,twenties
A11,10,A30,business#2,7476,A61,A75,2,A93,A101,4,A121,30,A141,A152,1,A173,2,A191,A201,1,thirties
A11,7,A31,car#1,1164,A62,A74,4,A91,A101,4,A122,41,A143,A152,1,A173,1,A192,A201,1,thirties
A11,24,A31,car#1,3990,A61,A73,3,A93,A101,4,A123,68,A141,A152,2,A174,1,A191,A201,2,thirties
A11,42,A32,education#1,2375,A61,A73,2,A93,A102,2,A122,49,A143,A152,1,A173,2,A191,A201,2,forties
A12,10,A34,furniture#1,1271,A61,A74,4,A91,A101,3,A124,35,A143,A152,1,A171,2,A191,A201,1,twenties
A14,12,A33,furniture#1,1316,A61,A73,1,A94,A101,4,A123,25,A141,A152,1,A173,1,A191,A201,2,twenties
A14,24,A34,furniture#1,660,A63,A73,4,A93,A101,4,A123,48,A143,A151,1,A173,2,A191,A201,2,twenties
A14,36,A34,equipment#1,6527,A61,A72,3,A93,A101,3,A121,21,A143,A153,1,A174,1,A191,A201,2,twenties
A14,15,A34,repair#1,3108,A65,A75,2,A93,A101,1,A124,43,A141,A152,1,A173,2,A192,A201,1,thirties
A11,24,A32,car#1,1478,A61,A72,1,A94,A101,1,A123,28,A143,A152,1,A172,1,A191,A201,1,forties
A11,36,A32,furniture#1,3149,A61,A72,4,A93,A101,1,A123,26,A143,A152,2,A171,1,A191,A201,2,twenties
A13,24,A34,furniture#1,7472,A63,A73,4,A93,A101,2,A123,31,A143,A151,1,A172,1,A192,A201,1,sixties
A14,60,A34,home_appliance#1,7166,A61,A75,2,A92,A101,2,A123,25,A141,A153,2,A173,1,A191,A201,1,thirties
A11,15,A32,business#2,1374,A61,A73,4,A92,A101,3,A124,26,A143,A152,2,A174,2,A191,A201,1,thirties
A12,18,A32,furniture#1,6458,A61,A75,3,A92,A101,4,A124,37,A143,A152,1,A173,1,A192,A201,1,fifties
A11,12,A33,car#1,1048,A61,A72,3,A93,A102,4,A121,39,A143,A152,1,A172,1,A191,A201,1,fifties
A11,30,A32,education#1,1530,A61,A72,1,A93,A103,2,A121,30,A143,A152,1,A172,1,A191,A201,2,forties
A12,48,A32,furniture#1,3368,A62,A72,4,A93,A101,1,A121,38,A143,A152,2,A173,1,A192,A201,1,fifties
A11,12,A32,car#1,2210,A65,A73,2,A91,A101,4,A123,23,A143,A152,2,A173,1,A191,A201,1,thirties
A11,15,A34,home_appliance#1,4455,A63,A73,1,A94,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,1,fifties
A11,10,A32,education#1,1893,A62,A73,2,A93,A101,3,A123,61,A143,A152,2,A173,1,A191,A201,2,thirties
A12,15,A30,furniture#1,1851,A61,A73,3,A93,A101,2,A124,50,A141,A152,1,A173,1,A192,A201,1,twenties
A14,27,A32,purpose#2,1364,A61,A73,4,A92,A101,4,A123,46,A143,A152,1,A174,2,A192,A201,2,twenties
A14,24,A31,equipment#1,1995,A65,A72,4,A92,A103,2,A123,22,A143,A152,1,A173,2,A191,A201,1,twenties
A14,18,A32,car#1,8471,A65,A75,3,A94,A102,4,A124,49,A143,A152,2,A173,1,A192,A201,1,forties
A14,12,A32,equipment#1,10961,A61,A72,3,A91,A101,2,A124,28,A143,A152,1,A174,1,A191,A201,1,thirties
A14,24,A32,business#2,1537,A62,A72,3,A93,A101,2,A123,27,A143,A153,2,A173,1,A191,A201,1,thirties
A14,6,A32,equipment#1,1108,A61,A74,4,A93,A101,4,A123,54,A143,A152,1,A173,1,A192,A201,1,thirties
A14,12,A32,car#1,797,A61,A74,2,A92,A101,3,A122,41,A143,A152,2,A173,2,A191,A201,1,twenties
A12,48,A32,education#1,2100,A61,A73,4,A93,A101,4,A124,44,A141,A153,2,A173,1,A192,A201,1,forties
A11,12,A34,furniture#1,1201,A64,A72,4,A93,A101,2,A122,29,A143,A152,1,A172,2,A191,A201,1,forties
A14,21,A32,furniture#1,3868,A61,A72,4,A93,A101,1,A122,46,A143,A152,2,A173,1,A191,A201,1,twenties
A12,15,A30,radio#2,1092,A65,A75,4,A92,A101,4,A123,38,A143,A153,1,A172,1,A192,A201,1,thirties
A11,12,A32,car#1,1323,A61,A74,4,A92,A101,2,A124,26,A143,A152,1,A174,1,A191,A201,1,twenties
A12,12,A34,equipment#1,1893,A61,A73,4,A93,A101,4,A123,22,A143,A152,1,A173,1,A191,A201,1,twenties
A13,11,A34,business#2,6288,A65,A73,4,A93,A101,1,A121,54,A143,A152,1,A172,1,A192,A201,1,thirties
A11,13,A32,purpose#2,1244,A65,A73,4,A94,A101,4,A121,44,A143,A153,1,A173,2,A191,A201,1,thirties
A12,9,A32,education#1,3609,A65,A75,2,A93,A101,3,A122,37,A143,A151,1,A173,1,A192,A201,1,twenties
A12,15,A34,equipment#1,4686,A64,A73,4,A92,A101,4,A123,55,A143,A153,2,A173,1,A192,A201,1,twenties
A14,6,A34,business#2,2100,A61,A72,4,A93,A101,3,A121,32,A143,A153,1,A173,2,A191,A201,1,forties
A14,18,A34,education#1,1925,A61,A75,2,A92,A102,2,A121,34,A143,A152,1,A172,1,A191,A201,1,fifties
A14,18,A34,radio#2,5302,A62,A75,2,A93,A101,1,A121,66,A143,A152,1,A173,1,A191,A201,1,twenties
A14,24,A33,car#1,7596,A61,A75,2,A92,A101,2,A121,54,A143,A151,2,A174,1,A192,A201,1,forties
A12,12,A32,business#2,618,A61,A75,4,A93,A103,2,A121,24,A143,A152,1,A173,1,A191,A201,1,thirties
A14,30,A31,car#1,2835,A63,A74,3,A92,A101,4,A124,28,A141,A152,2,A173,1,A191,A201,1,twenties
A14,18,A32,car#1,947,A61,A75,4,A93,A101,2,A123,21,A141,A152,2,A173,1,A191,A201,1,twenties
A12,30,A34,equipment#1,6850,A65,A72,4,A92,A101,4,A123,38,A141,A152,1,A173,1,A192,A201,1,sixties
A11,30,A32,home_appliance#1,5152,A61,A75,3,A93,A101,4,A123,63,A141,A152,1,A174,1,A191,A201,1,teens
A13,9,A34,education#1,1474,A61,A73,2,A93,A101,2,A121,34,A142,A152,1,A173,1,A191,A201,1,thirties
A14,6,A32,business#2,1414,A61,A74,4,A93,A102,3,A123,61,A143,A153,2,A173,1,A191,A201,1,twenties
A14,24,A34,purpose#2,1480,A61,A73,3,A93,A101,3,A124,53,A143,A152,1,A173,2,A191,A201,1,forties
A13,12,A32,purpose#2,2606,A61,A72,2,A91,A101,4,A121,19,A141,A151,1,A173,1,A192,A201,2,forties
A11,48,A34,furniture#1,1255,A61,A73,3,A93,A101,2,A121,34,A143,A153,2,A173,1,A191,A201,1,forties
A14,30,A32,furniture#1,1238,A61,A75,3,A92,A101,1,A123,25,A143,A152,1,A172,1,A191,A201,1,twenties
A11,36,A34,car#1,5293,A61,A73,4,A94,A101,4,A123,30,A143,A152,1,A174,1,A192,A201,1,thirties
A14,27,A33,furniture#1,3074,A61,A75,4,A93,A101,4,A122,38,A143,A152,1,A173,1,A191,A202,2,seventies
A13,6,A34,car#1,1393,A63,A74,4,A93,A101,3,A124,37,A143,A152,1,A173,2,A191,A201,1,twenties
A12,42,A30,car#1,4870,A61,A73,4,A91,A101,4,A121,48,A143,A152,1,A173,1,A192,A201,2,thirties
A13,24,A32,equipment#1,1412,A61,A73,2,A94,A101,4,A123,32,A143,A152,1,A173,1,A191,A201,1,thirties
A14,24,A32,business#2,1331,A61,A74,4,A92,A101,1,A121,26,A143,A151,1,A174,1,A192,A201,1,fifties
A14,18,A34,home_appliance#1,6224,A61,A75,1,A92,A101,4,A122,66,A143,A152,1,A173,1,A192,A202,2,thirties
A11,40,A30,business#2,6468,A62,A75,2,A92,A103,1,A123,27,A143,A152,2,A173,1,A191,A201,2,forties
A14,18,A32,purpose#2,1309,A61,A73,4,A93,A101,4,A121,29,A141,A152,2,A173,1,A191,A201,1,twenties
A14,24,A30,home_appliance#1,4576,A65,A75,1,A94,A101,1,A122,23,A143,A152,2,A172,1,A191,A201,1,thirties
A14,36,A34,business#2,1237,A62,A72,3,A92,A102,1,A123,43,A143,A152,1,A173,1,A192,A201,2,fifties
A14,12,A32,car#1,2799,A65,A73,4,A93,A101,3,A122,30,A141,A152,2,A171,1,A191,A201,2,twenties
A11,24,A34,equipment#1,2315,A61,A72,1,A93,A101,4,A124,32,A143,A152,1,A173,1,A192,A201,1,twenties
A12,6,A32,car#1,2132,A61,A75,4,A92,A101,4,A122,54,A143,A152,1,A173,1,A191,A201,1,twenties
A14,21,A32,business#2,1101,A61,A73,3,A94,A101,2,A122,51,A143,A152,1,A172,1,A191,A201,1,thirties
A14,15,A33,business#2,3249,A61,A75,2,A92,A101,4,A123,24,A143,A152,2,A172,1,A191,A201,1,thirties
A11,15,A32,car#1,717,A64,A75,3,A93,A101,1,A124,34,A143,A152,1,A173,1,A191,A201,1,forties
A13,24,A34,car#1,8471,A61,A73,1,A93,A101,4,A122,61,A143,A152,1,A172,1,A191,A201,1,forties
A11,6,A34,car#1,2360,A61,A73,2,A94,A101,1,A122,34,A143,A151,2,A173,1,A191,A201,2,twenties
A14,30,A34,education#1,932,A61,A74,4,A92,A101,3,A121,38,A141,A151,1,A173,1,A192,A201,1,thirties
A12,10,A32,business#2,5371,A62,A72,4,A93,A101,4,A122,29,A143,A152,2,A173,1,A192,A201,1,thirties
A12,24,A32,car#1,1533,A61,A72,4,A92,A101,4,A124,54,A143,A152,2,A173,1,A191,A201,1,thirties
A14,24,A32,purpose#2,1185,A61,A75,4,A93,A101,1,A124,29,A143,A152,1,A172,1,A191,A201,1,thirties
A11,12,A32,radio#2,4272,A65,A75,4,A92,A101,4,A124,38,A143,A152,1,A173,1,A191,A201,2,twenties
A11,12,A34,equipment#1,1534,A61,A73,4,A93,A101,1,A123,31,A143,A151,2,A172,2,A191,A201,1,twenties
A12,15,A33,business#2,2302,A61,A73,2,A93,A101,2,A122,36,A143,A153,1,A173,1,A191,A201,1,thirties
A14,12,A33,education#1,4788,A65,A71,2,A93,A101,2,A122,23,A143,A152,1,A173,1,A192,A201,1,thirties
A12,15,A32,equipment#1,1546,A62,A75,4,A94,A101,2,A121,45,A143,A152,2,A174,1,A191,A201,2,twenties
A14,30,A34,car#1,1494,A65,A72,2,A93,A101,3,A121,34,A142,A151,1,A172,1,A191,A201,1,thirties
A11,21,A34,furniture#1,6204,A61,A74,4,A93,A101,4,A121,41,A142,A152,2,A174,1,A191,A201,1,fifties
A14,18,A34,car#1,2101,A61,A72,2,A92,A101,3,A122,35,A142,A152,1,A172,1,A191,A201,2,thirties
A11,18,A32,business#2,2569,A61,A73,2,A93,A101,4,A121,24,A143,A152,2,A173,1,A191,A201,2,thirties
A11,12,A32,car#1,3384,A62,A74,4,A93,A101,4,A123,43,A143,A153,1,A172,1,A191,A201,2,thirties
A14,12,A33,business#2,3863,A61,A72,3,A92,A102,3,A122,36,A143,A152,3,A174,1,A191,A201,1,sixties
A12,24,A32,furniture#1,484,A61,A75,1,A93,A101,1,A121,28,A143,A152,1,A173,1,A192,A201,1,thirties
A12,12,A34,equipment#1,1766,A61,A75,4,A93,A101,4,A123,26,A143,A153,1,A173,1,A191,A201,1,thirties
A11,12,A32,business#2,2611,A61,A75,1,A93,A101,4,A121,25,A143,A151,1,A173,1,A191,A201,1,twenties
A12,12,A33,business#2,1409,A65,A75,4,A93,A101,4,A123,22,A143,A152,2,A173,1,A191,A201,1,sixties
A13,24,A32,business#2,15945,A61,A73,3,A93,A101,3,A121,34,A141,A152,2,A173,1,A191,A201,1,forties
A14,24,A32,purpose#2,2577,A61,A75,2,A92,A101,2,A123,23,A143,A151,1,A174,1,A192,A201,1,thirties
A14,30,A34,business#2,1445,A61,A74,3,A93,A101,2,A124,31,A143,A151,1,A173,2,A191,A201,1,thirties
A14,21,A34,furniture#1,3527,A61,A71,3,A93,A101,1,A123,40,A141,A152,2,A173,1,A191,A201,1,thirties
A14,12,A34,car#1,1388,A65,A74,2,A93,A101,3,A123,26,A143,A151,2,A173,1,A192,A201,1,forties
A12,24,A32,furniture#1,2171,A64,A74,4,A92,A102,2,A122,54,A143,A152,1,A172,1,A191,A201,1,thirties
A14,9,A30,education#1,1901,A61,A73,1,A93,A101,3,A122,31,A143,A152,1,A174,1,A192,A201,1,twenties
A12,40,A32,furniture#1,10974,A61,A73,4,A93,A101,2,A121,35,A143,A153,2,A173,1,A192,A201,1,thirties
A14,12,A32,business#2,3448,A62,A71,3,A94,A101,2,A122,34,A143,A153,1,A173,1,A191,A201,1,forties
A14,48,A32,home_appliance#1,8858,A61,A74,4,A92,A101,4,A124,30,A143,A152,3,A173,2,A191,A201,1,thirties
A12,15,A32,home_appliance#1,6148,A61,A72,4,A93,A101,3,A122,27,A143,A151,1,A173,1,A191,A201,2,sixties
A13,48,A32,education#1,4843,A61,A72,1,A93,A103,4,A121,53,A143,A152,1,A172,1,A192,A201,1,forties
A14,6,A32,equipment#1,7166,A61,A75,2,A93,A101,4,A123,36,A143,A152,1,A173,1,A191,A201,1,twenties
A14,39,A34,car#1,5493,A61,A72,4,A93,A101,2,A121,39,A143,A152,4,A173,1,A192,A201,1,thirties
A14,30,A32,business#2,10127,A65,A73,4,A91,A101,4,A123,53,A143,A152,1,A174,2,A191,A201,1,thirties
A14,48,A34,home_appliance#1,1216,A65,A73,3,A93,A103,1,A123,22,A143,A152,1,A172,1,A191,A201,2,twenties
A11,15,A31,home_appliance#1,2384,A61,A72,4,A94,A101,2,A123,28,A143,A153,2,A172,1,A192,A201,1,thirties
A14,24,A32,business#2,1835,A65,A71,4,A93,A101,2,A122,23,A143,A152,2,A173,1,A191,A201,1,thirties
A14,12,A31,furniture#1,2241,A64,A72,4,A93,A101,4,A122,32,A143,A152,1,A173,1,A191,A201,1,twenties
A11,12,A32,equipment#1,518,A61,A71,3,A94,A101,2,A121,40,A143,A152,1,A172,1,A191,A201,1,thirties
A11,6,A32,business#2,3509,A61,A72,4,A92,A101,2,A121,22,A143,A151,1,A172,2,A191,A201,1,forties
A11,12,A32,car#1,1358,A61,A73,1,A93,A101,4,A121,27,A143,A152,2,A173,1,A191,A201,1,twenties
A14,18,A34,business#2,7685,A61,A75,1,A93,A101,1,A121,36,A143,A153,2,A173,1,A191,A201,1,forties
A14,24,A32,home_appliance#1,2246,A61,A75,2,A92,A101,2,A121,43,A142,A152,1,A173,1,A192,A201,2,thirties
A14,18,A34,education#1,1884,A64,A73,4,A93,A101,4,A123,32,A143,A152,3,A173,1,A191,A201,1,twenties
A14,12,A30,education#1,3676,A61,A73,3,A93,A101,4,A122,34,A143,A152,1,A173,1,A192,A201,1,twenties
A14,24,A34,equipment#1,5801,A61,A72,4,A92,A102,4,A124,26,A141,A151,1,A173,1,A192,A201,1,forties
A14,15,A32,car#1,448,A63,A72,4,A92,A102,2,A121,36,A141,A152,1,A172,1,A191,A201,2,twenties
A11,30,A34,home_appliance#1,2728,A61,A71,3,A93,A101,4,A124,28,A143,A151,2,A174,1,A192,A201,2,twenties
A12,12,A32,car#1,1240,A61,A73,4,A93,A101,4,A123,37,A141,A151,2,A173,1,A191,A201,2,forties
A12,12,A32,education#1,571,A61,A72,4,A93,A101,2,A122,36,A143,A152,2,A174,1,A191,A201,1,twenties
A11,12,A34,car#1,3621,A61,A73,4,A93,A101,3,A122,35,A142,A152,1,A173,1,A191,A201,2,thirties
A11,30,A32,car#1,6872,A61,A73,4,A93,A101,4,A123,37,A143,A152,1,A173,1,A191,A201,1,twenties
A11,15,A32,education#1,1199,A61,A71,4,A93,A101,4,A123,27,A142,A152,1,A173,1,A192,A201,2,forties
A11,24,A34,car#1,960,A61,A74,1,A94,A101,3,A124,20,A143,A152,2,A172,1,A192,A201,1,thirties
A11,24,A34,purpose#2,776,A62,A71,4,A92,A101,2,A123,46,A143,A152,2,A173,1,A191,A201,1,thirties
A14,24,A34,car#1,14318,A64,A73,3,A91,A101,2,A123,46,A143,A152,2,A172,1,A192,A201,1,thirties
A13,24,A32,equipment#1,1169,A61,A74,1,A92,A101,4,A121,34,A143,A152,1,A172,1,A192,A201,1,thirties
A14,24,A32,equipment#1,1530,A65,A73,1,A92,A101,2,A122,34,A141,A152,1,A173,1,A192,A201,1,forties
A14,24,A34,home_appliance#1,3368,A61,A73,3,A94,A101,4,A123,32,A143,A151,2,A173,1,A191,A201,1,twenties
A12,9,A32,business#2,2788,A65,A73,4,A93,A101,3,A124,35,A142,A152,1,A174,1,A192,A201,2,sixties
A12,24,A32,business#2,3485,A63,A73,1,A93,A102,3,A124,33,A143,A152,1,A173,1,A192,A201,2,fifties
A11,12,A32,furniture#1,2835,A61,A75,1,A93,A101,4,A123,45,A141,A152,1,A173,1,A191,A201,1,sixties
A11,10,A32,education#1,2848,A61,A75,2,A92,A101,4,A121,34,A143,A152,2,A174,1,A192,A201,1,sixties
A12,6,A32,equipment#1,8487,A61,A73,4,A92,A101,1,A123,34,A143,A152,1,A173,1,A191,A201,1,twenties
A11,36,A33,radio#2,3949,A61,A72,4,A92,A101,3,A123,28,A141,A152,1,A172,1,A191,A201,1,twenties
A14,15,A32,business#2,1474,A61,A73,4,A92,A101,1,A122,30,A143,A152,2,A174,1,A191,A201,1,seventies
A14,18,A32,purpose#2,1377,A64,A72,2,A92,A101,4,A124,38,A141,A153,2,A174,1,A191,A201,1,thirties
A11,20,A32,car#1,4679,A61,A74,4,A93,A101,4,A122,32,A141,A152,1,A173,1,A191,A201,2,twenties
A14,6,A32,education#1,1053,A61,A74,3,A91,A101,3,A121,43,A143,A152,1,A172,2,A192,A201,2,thirties
A14,18,A32,home_appliance#1,1800,A65,A73,3,A93,A101,4,A123,26,A143,A152,1,A173,1,A191,A201,1,thirties
A12,12,A32,business#2,790,A62,A75,2,A94,A101,2,A123,24,A143,A152,2,A174,1,A191,A202,1,thirties
A12,15,A32,furniture#1,1188,A61,A75,2,A92,A101,4,A123,46,A143,A152,1,A172,1,A191,A201,1,forties
A12,18,A34,car#1,2862,A61,A73,4,A93,A101,2,A123,40,A143,A151,2,A172,1,A192,A201,2,thirties
A11,33,A33,business#2,1533,A61,A73,4,A92,A101,2,A122,67,A143,A152,1,A172,1,A191,A201,2,twenties
A12,36,A32,car#1,2483,A61,A72,4,A92,A101,2,A121,36,A142,A152,2,A173,2,A192,A201,1,twenties
A14,24,A32,repair#1,5743,A61,A75,1,A92,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,1,twenties
A14,18,A32,car#1,1037,A61,A75,4,A92,A101,4,A121,29,A143,A152,1,A174,1,A192,A201,1,thirties
A11,21,A32,equipment#1,2762,A62,A75,4,A93,A101,2,A123,23,A143,A152,2,A174,2,A192,A201,2,thirties
A14,15,A34,business#2,2439,A62,A75,3,A93,A101,2,A123,67,A143,A151,1,A173,1,A192,A201,1,thirties
A12,48,A32,business#2,2142,A61,A74,4,A93,A101,2,A121,29,A143,A152,2,A173,2,A191,A201,1,forties
A14,15,A33,education#1,1544,A65,A71,4,A93,A101,4,A121,29,A143,A152,1,A173,1,A191,A201,1,thirties
A12,18,A34,education#1,3114,A61,A73,2,A94,A101,4,A122,27,A141,A152,2,A173,2,A192,A201,1,forties
A14,24,A32,business#2,4455,A61,A74,2,A93,A101,4,A121,32,A143,A152,1,A173,1,A191,A201,2,seventies
A14,24,A32,equipment#1,1555,A65,A73,3,A93,A101,4,A123,24,A143,A152,3,A173,1,A191,A201,1,twenties
A12,14,A32,home_appliance#1,3079,A63,A72,4,A93,A101,2,A121,20,A141,A153,2,A173,1,A191,A201,2,twenties
A12,24,A32,home_appliance#1,3496,A61,A74,2,A93,A101,4,A124,23,A143,A151,1,A173,1,A191,A201,1,twenties
A14,24,A33,home_appliance#1,1316,A63,A73,2,A91,A101,3,A121,25,A143,A153,1,A172,1,A192,A201,1,twenties
A11,18,A34,business#2,9398,A61,A74,4,A93,A101,4,A124,36,A142,A152,1,A174,1,A192,A201,1,twenties
A14,6,A32,equipment#1,1501,A65,A75,4,A92,A101,4,A122,37,A143,A151,3,A173,1,A192,A201,1,thirties
A12,12,A32,equipment#1,2647,A61,A75,4,A92,A103,2,A123,25,A143,A152,2,A173,2,A191,A201,2,sixties
A12,12,A33,business#2,4712,A65,A72,2,A94,A101,2,A123,27,A143,A152,1,A173,1,A192,A201,2,thirties
A14,14,A32,car#1,2760,A62,A73,3,A92,A101,4,A122,39,A141,A152,2,A174,1,A191,A201,1,thirties
A12,24,A30,equipment#1,1136,A61,A75,3,A93,A101,2,A124,49,A141,A152,1,A172,1,A191,A201,1,thirties
A12,18,A34,furniture#1,1024,A62,A75,4,A92,A101,2,A124,46,A143,A152,2,A172,1,A191,A201,1,thirties
A13,27,A31,home_appliance#1,1670,A62,A73,4,A92,A101,2,A124,48,A143,A152,1,A173,1,A191,A201,1,twenties
A11,18,A32,car#1,1469,A64,A73,4,A93,A101,4,A122,51,A143,A151,2,A173,1,A192,A201,1,twenties
A12,9,A34,education#1,5743,A65,A71,4,A92,A101,4,A122,30,A143,A152,2,A173,1,A192,A201,1,thirties
A12,18,A34,equipment#1,1264,A61,A71,4,A93,A101,4,A122,27,A143,A152,2,A173,1,A191,A201,2,forties
A12,12,A32,car#1,5842,A61,A73,4,A93,A101,1,A121,57,A142,A151,3,A174,1,A192,A201,2,twenties
A14,12,A32,home_appliance#1,8072,A65,A75,3,A92,A101,1,A123,32,A143,A152,1,A173,1,A192,A201,1,forties
A14,24,A34,education#1,1546,A61,A72,3,A92,A101,2,A123,30,A143,A152,1,A173,1,A192,A201,1,twenties
A12,6,A34,car#1,3578,A65,A75,3,A93,A101,1,A122,35,A143,A152,1,A173,1,A192,A201,1,fifties
A12,24,A31,furniture#1,5152,A61,A73,2,A93,A101,2,A122,53,A142,A151,4,A174,1,A191,A201,1,forties
A14,24,A33,car#1,1275,A61,A73,1,A94,A101,4,A121,27,A143,A152,1,A173,1,A192,A201,1,fifties
A13,18,A34,business#2,15945,A61,A75,2,A93,A101,2,A124,23,A141,A152,2,A172,1,A192,A201,1,twenties
A12,12,A32,repair#1,3577,A62,A72,4,A93,A101,4,A121,45,A143,A152,2,A173,2,A192,A201,1,forties
A14,28,A32,car#1,2662,A61,A73,2,A93,A101,2,A122,23,A143,A151,1,A174,1,A191,A201,2,thirties
A12,24,A32,business#2,1922,A64,A72,3,A94,A101,3,A122,39,A143,A152,1,A174,1,A191,A201,1,forties
A12,22,A34,car#1,3650,A61,A74,3,A92,A103,2,A121,29,A143,A153,1,A173,1,A191,A201,1,twenties
A11,18,A34,business#2,1493,A61,A72,4,A93,A101,2,A124,21,A143,A152,2,A173,2,A191,A201,1,thirties
A12,24,A32,purpose#2,1957,A61,A71,1,A91,A101,4,A122,54,A143,A152,2,A173,2,A191,A201,1,twenties
A14,18,A30,equipment#1,2859,A65,A73,4,A93,A102,4,A123,52,A143,A152,1,A172,1,A191,A201,1,twenties
A12,12,A32,car#1,2279,A61,A73,1,A93,A101,4,A123,37,A142,A152,2,A174,2,A191,A201,1,forties
A12,6,A34,education#1,3186,A61,A73,2,A93,A101,2,A122,25,A143,A151,2,A173,1,A191,A201,1,twenties
A12,6,A34,furniture#1,1552,A61,A75,4,A92,A101,4,A121,67,A143,A152,1,A173,1,A192,A201,1,twenties
A12,12,A32,business#2,1126,A64,A73,4,A92,A101,3,A121,21,A143,A152,1,A173,1,A192,A201,1,forties
A12,9,A32,equipment#1,11590,A61,A72,2,A91,A101,4,A122,55,A141,A152,1,A172,1,A191,A201,2,twenties
A11,48,A34,equipment#1,1200,A61,A71,3,A93,A101,2,A121,21,A143,A152,1,A171,1,A192,A201,1,thirties
A12,27,A32,education#1,2390,A64,A73,3,A93,A101,4,A123,24,A143,A152,1,A173,1,A192,A201,2,twenties
A12,12,A32,business#2,951,A61,A73,1,A91,A101,2,A121,33,A143,A152,2,A172,1,A191,A201,1,forties
A12,6,A31,car#1,701,A62,A74,2,A92,A101,2,A121,29,A143,A152,1,A173,1,A191,A201,1,twenties
A11,8,A34,home_appliance#1,672,A61,A75,4,A92,A101,4,A123,42,A141,A153,1,A172,1,A191,A201,1,sixties
A12,18,A34,home_appliance#1,918,A62,A75,2,A93,A101,1,A123,20,A143,A152,2,A173,1,A191,A201,1,forties
A11,10,A32,car#1,959,A65,A72,2,A93,A101,4,A123,29,A143,A151,1,A173,1,A191,A201,2,fifties
A12,30,A32,business#2,1388,A61,A71,4,A92,A101,2,A121,22,A141,A152,1,A173,1,A191,A201,1,fifties
A14,9,A34,home_appliance#1,3031,A61,A73,1,A93,A101,4,A123,74,A143,A152,2,A173,1,A191,A201,2,forties
A12,24,A32,business#2,2132,A63,A75,3,A93,A101,3,A121,44,A143,A152,1,A173,1,A192,A201,1,forties
A14,36,A32,home_appliance#1,3656,A61,A72,2,A93,A101,4,A123,35,A143,A152,2,A172,1,A191,A201,1,forties
A12,18,A32,equipment#1,894,A61,A75,2,A93,A101,4,A124,32,A143,A152,1,A173,1,A192,A201,2,twenties
A12,21,A32,television#3,5595,A61,A73,2,A93,A101,2,A123,28,A143,A153,1,A173,1,A191,A201,1,thirties
A12,30,A32,furniture#1,5129,A61,A75,3,A93,A101,4,A121,36,A143,A151,2,A173,1,A192,A201,1,sixties
