statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A14,12,A33,car#1,7824,A61,A73,4,A92,A101,4,A123,32,A143,A152,1,A173,1,A192,A201,2,forties
A11,18,A32,car#1,4139,A61,A72,4,A93,A101,1,A122,28,A143,A153,2,A173,1,A191,A201,2,thirties
A12,6,A32,repair#1,3349,A61,A72,2,A93,A101,3,A121,37,A143,A152,1,A173,1,A191,A201,1,forties
A13,12,A32,television#3,1198,A61,A72,4,A93,A101,2,A121,43,A143,A151,2,A173,1,A192,A201,1,forties
A12,18,A32,car#1,5324,A65,A73,4,A92,A101,4,A122,46,A143,A152,2,A173,1,A192,A201,1,fifties
A12,24,A32,car#1,4113,A63,A74,2,A92,A101,4,A122,22,A141,A152,2,A173,1,A192,A201,2,twenties
A14,12,A32,television#3,1858,A61,A72,1,A93,A101,2,A124,28,A143,A152,1,A173,1,A192,A201,1,fifties
A14,9,A32,used-car#1,7511,A61,A73,2,A93,A101,2,A121,75,A143,A152,1,A173,2,A191,A201,1,thirties
A14,36,A32,business#2,1355,A65,A72,2,A93,A101,2,A122,27,A143,A152,2,A173,1,A192,A201,1,twenties
A14,9,A33,television#3,9283,A61,A72,4,A93,A103,3,A123,26,A143,A152,2,A173,1,A192,A201,2,twenties
A14,30,A32,car#1,1283,A63,A75,1,A93,A101,3,A122,45,A143,A153,2,A173,2,A192,A201,1,thirties
A13,22,A32,television#3,1138,A61,A75,4,A93,A101,4,A124,46,A142,A152,1,A173,1,A192,A201,1,thirties
A11,12,A32,business#2,2476,A61,A75,3,A93,A101,3,A123,74,A142,A152,1,A173,1,A191,A201,2,twenties
A11,15,A32,television#3,719,A61,A73,4,A93,A101,4,A122,42,A143,A152,2,A173,1,A191,A201,1,forties
A12,15,A32,business#2,8086,A61,A73,2,A91,A101,4,A123,35,A143,A152,1,A172,1,A191,A201,1,thirties
A11,18,A32,television#3,5302,A61,A75,4,A94,A101,1,A122,39,A143,A152,1,A174,1,A191,A201,1,thirties
A11,6,A34,used-car#1,3499,A61,A73,4,A93,A103,4,A123,37,A143,A152,1,A173,1,A191,A201,1,thirties
A14,6,A32,furniture#1,3079,A61,A75,4,A92,A101,4,A121,63,A143,A152,1,A173,1,A191,A201,1,twenties
A11,18,A32,equipment#1,4351,A61,A72,4,A93,A101,3,A124,41,A143,A152,1,A172,2,A191,A202,1,twenties
A12,12,A32,car#1,6872,A65,A73,2,A92,A101,4,A123,24,A142,A151,2,A174,1,A192,A201,1,thirties
A11,24,A34,car#1,5293,A65,A74,4,A91,A101,4,A121,42,A143,A152,2,A172,1,A191,A201,1,twenties
A14,21,A34,car#1,14896,A64,A72,4,A93,A101,3,A122,61,A143,A151,2,A173,1,A192,A201,1,twenties
A11,12,A32,business#2,3062,A61,A72,4,A93,A101,3,A123,31,A143,A153,1,A172,1,A191,A201,1,thirties
A14,54,A32,retraining#1,1582,A65,A72,2,A93,A101,4,A123,27,A143,A152,2,A174,1,A191,A201,2,forties
A14,6,A32,car#1,1316,A61,A73,2,A94,A101,4,A121,37,A143,A151,1,A173,1,A192,A201,1,twenties
A14,6,A32,used-car#1,8229,A61,A73,1,A93,A101,3,A122,32,A143,A152,1,A172,1,A192,A201,2,twenties
A13,11,A33,retraining#1,7685,A61,A75,4,A94,A102,4,A124,34,A143,A152,2,A174,1,A191,A201,2,thirties
A14,18,A34,furniture#1,1366,A61,A72,4,A93,A101,1,A124,27,A143,A152,1,A173,1,A191,A201,1,forties
A11,15,A34,car#1,10722,A62,A73,4,A91,A101,4,A121,33,A143,A153,1,A173,1,A192,A201,2,forties
A14,24,A32,radio#2,1925,A61,A75,2,A92,A101,4,A122,36,A143,A152,2,A173,1,A191,A201,1,forties
A12,60,A33,television#3,999,A62,A75,4,A93,A101,4,A124,65,A143,A152,3,A173,1,A191,A201,1,thirties
A14,21,A33,television#3,618,A61,A74,3,A93,A101,1,A122,23,A143,A152,1,A172,1,A192,A201,1,thirties
A14,12,A32,furniture#1,2064,A63,A75,2,A93,A101,2,A121,41,A143,A151,1,A173,1,A191,A201,1,twenties
A11,24,A32,used-car#1,1597,A65,A72,4,A93,A101,1,A123,44,A143,A152,1,A173,1,A192,A201,1,twenties
A12,12,A34,car#1,448,A61,A73,4,A92,A101,4,A124,22,A143,A152,2,A173,1,A191,A201,2,sixties
A11,24,A32,furniture#1,4583,A61,A73,4,A93,A101,2,A123,46,A143,A152,1,A171,1,A192,A201,1,twenties
A14,20,A32,equipment#1,6758,A61,A74,4,A93,A101,1,A121,29,A141,A152,2,A173,1,A191,A201,1,twenties
A14,12,A33,car#1,3832,A62,A73,3,A93,A102,4,A123,33,A143,A153,1,A172,1,A191,A201,2,twenties
A11,48,A33,equipment#1,14179,A61,A75,4,A94,A101,4,A122,29,A143,A153,1,A173,1,A192,A202,1,thirties
A12,48,A34,used-car#1,1393,A64,A73,4,A93,A101,4,A122,26,A143,A151,1,A173,1,A191,A201,1,thirties
A14,30,A32,used-car#1,1736,A64,A73,1,A93,A101,3,A121,35,A143,A152,2,A174,1,A192,A201,1,twenties
A12,42,A34,equipment#1,2022,A61,A75,4,A93,A101,2,A121,47,A143,A152,2,A173,1,A192,A201,1,twenties
A14,12,A32,car#1,1543,A61,A73,3,A94,A101,1,A121,23,A142,A152,2,A173,2,A191,A201,1,twenties
A11,36,A32,education#1,3105,A65,A73,4,A93,A102,4,A122,39,A143,A152,1,A173,1,A191,A201,1,forties
A12,18,A34,radio#2,2118,A63,A74,4,A93,A102,4,A123,31,A143,A153,2,A173,1,A192,A201,1,forties
A14,30,A31,car#1,1526,A61,A75,4,A93,A103,4,A121,26,A143,A151,2,A173,1,A191,A201,1,thirties
A12,12,A33,television#3,1820,A62,A75,4,A93,A101,4,A124,34,A143,A152,2,A173,1,A191,A201,1,forties
A12,12,A32,radio#2,1223,A61,A73,4,A93,A101,4,A124,36,A141,A152,3,A173,1,A191,A201,1,twenties
A12,24,A33,equipment#1,976,A65,A72,4,A92,A101,3,A121,31,A143,A152,1,A173,1,A191,A201,2,twenties
A12,9,A32,business#2,3573,A61,A74,4,A92,A101,4,A124,29,A141,A152,1,A173,1,A191,A201,1,twenties
A12,45,A32,education#1,2799,A63,A72,4,A93,A101,4,A124,41,A143,A152,1,A173,1,A191,A201,1,twenties
A12,12,A32,furniture#1,1316,A61,A73,4,A93,A101,3,A123,42,A143,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,equipment#1,3368,A61,A72,3,A93,A101,3,A123,32,A143,A152,1,A173,1,A191,A201,1,thirties
A14,9,A33,radio#2,8072,A61,A75,4,A93,A101,1,A121,25,A141,A152,2,A173,1,A192,A201,1,forties
A14,42,A32,television#3,2063,A61,A72,2,A92,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,2,sixties
A11,20,A32,car#1,1905,A65,A73,2,A93,A101,3,A121,35,A143,A152,1,A173,1,A191,A201,2,twenties
A11,24,A30,car#1,1028,A61,A75,4,A91,A101,2,A124,50,A143,A152,1,A174,2,A191,A201,2,fifties
A12,12,A32,car#1,3029,A61,A75,4,A93,A101,4,A123,36,A143,A152,1,A172,1,A191,A201,2,forties
A13,24,A34,car#1,385,A61,A75,4,A92,A101,4,A123,43,A143,A152,1,A173,1,A192,A201,1,twenties
A12,6,A32,business#2,7980,A61,A75,2,A93,A101,3,A123,47,A143,A152,2,A173,1,A191,A201,1,forties
A14,12,A32,equipment#1,1574,A61,A72,2,A92,A101,4,A123,30,A143,A152,1,A173,1,A191,A201,1,forties
A11,24,A34,radio#2,684,A61,A72,4,A93,A101,2,A121,32,A143,A151,1,A174,2,A192,A201,1,thirties
A12,6,A33,furniture#1,1007,A61,A74,3,A93,A101,3,A123,23,A141,A152,1,A173,1,A191,A201,1,forties
A14,24,A34,radio#2,585,A61,A74,4,A93,A101,2,A121,30,A143,A152,1,A172,1,A191,A201,1,twenties
A13,30,A33,television#3,2570,A65,A72,1,A93,A101,2,A123,43,A143,A152,1,A173,1,A192,A201,1,twenties
A11,33,A32,furniture#1,4463,A61,A75,4,A93,A101,3,A121,29,A143,A152,1,A173,2,A191,A201,1,thirties
A13,12,A32,television#3,1154,A63,A75,4,A93,A101,2,A124,52,A143,A153,1,A173,1,A191,A201,1,thirties
A14,10,A32,car#1,625,A63,A75,4,A93,A101,4,A121,27,A143,A151,2,A173,1,A191,A201,2,forties
A12,9,A32,equipment#1,2149,A61,A75,4,A93,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,2,sixties
A11,18,A33,education#1,783,A61,A73,2,A93,A101,2,A123,48,A143,A152,1,A171,1,A192,A201,1,thirties
A14,30,A34,television#3,15672,A63,A75,4,A93,A101,4,A121,29,A143,A152,3,A172,1,A191,A201,1,thirties
A11,24,A32,television#3,3905,A65,A74,4,A93,A101,4,A124,29,A143,A152,1,A173,1,A191,A201,1,thirties
A13,18,A32,car#1,6419,A61,A73,4,A92,A101,3,A121,25,A143,A151,1,A174,1,A191,A201,1,thirties
A12,24,A30,television#3,15857,A61,A72,4,A93,A101,4,A122,37,A143,A152,2,A172,1,A191,A201,1,twenties
A12,15,A34,car#1,1934,A61,A73,2,A93,A101,3,A123,54,A141,A152,2,A173,1,A191,A202,1,twenties
A14,18,A33,home_appliance#1,1313,A65,A74,4,A92,A101,4,A121,49,A143,A152,1,A174,1,A191,A201,1,thirties
A12,24,A32,education#1,1445,A61,A72,1,A93,A101,3,A124,46,A143,A152,1,A173,1,A191,A201,1,fifties
A13,6,A32,television#3,750,A64,A75,4,A92,A101,2,A121,30,A142,A152,1,A173,2,A192,A201,1,twenties
A14,6,A32,television#3,7127,A61,A74,3,A91,A103,3,A122,26,A141,A151,1,A172,1,A191,A201,1,twenties
A12,48,A32,car#1,2625,A65,A75,2,A93,A101,1,A123,43,A143,A152,2,A173,1,A191,A201,1,thirties
A14,36,A34,radio#2,2406,A61,A73,4,A92,A101,4,A123,44,A143,A152,2,A173,2,A191,A201,1,twenties
A11,9,A33,equipment#1,2303,A65,A73,3,A93,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,1,thirties
A14,12,A34,radio#2,4280,A62,A73,4,A93,A101,2,A124,26,A143,A152,1,A172,1,A191,A201,2,sixties
A12,24,A31,equipment#1,2483,A61,A73,1,A93,A101,2,A121,23,A143,A151,1,A173,1,A191,A201,2,twenties
A12,12,A32,television#3,3249,A64,A74,4,A92,A101,1,A124,27,A143,A152,1,A172,2,A191,A201,1,twenties
A11,36,A34,car#1,2171,A62,A72,4,A92,A101,2,A123,45,A142,A152,2,A172,1,A191,A201,1,twenties
A11,18,A34,car#1,4380,A65,A75,4,A92,A101,4,A122,23,A141,A153,1,A173,1,A191,A201,2,fifties
A12,18,A34,repair#1,2629,A65,A73,4,A93,A102,4,A123,37,A143,A152,2,A173,2,A191,A201,2,twenties
A13,18,A34,equipment#1,3077,A61,A74,4,A93,A103,2,A122,24,A143,A152,1,A173,1,A192,A201,1,thirties
A14,15,A33,radio#2,5771,A64,A74,4,A93,A101,2,A123,23,A143,A152,1,A174,2,A191,A201,1,thirties
A11,24,A34,car#1,1366,A62,A72,4,A93,A101,1,A124,37,A143,A151,2,A174,1,A191,A201,1,forties
A11,48,A33,car#1,2397,A61,A75,2,A94,A101,2,A121,50,A143,A151,1,A173,2,A191,A201,1,thirties
A12,18,A32,radio#2,1412,A61,A74,2,A92,A102,4,A121,22,A141,A152,1,A173,1,A192,A201,2,twenties
A11,12,A32,education#1,10297,A61,A73,3,A92,A101,1,A123,40,A143,A151,2,A173,1,A192,A201,1,forties
A12,28,A34,car#1,6314,A61,A73,4,A93,A101,2,A123,42,A143,A152,1,A173,1,A192,A201,1,sixties
A14,6,A30,business#2,3059,A61,A72,3,A92,A101,4,A122,27,A141,A153,2,A172,2,A192,A201,1,twenties
A14,24,A32,television#3,1198,A63,A72,3,A94,A101,4,A121,28,A141,A152,1,A173,1,A191,A201,1,twenties
A14,36,A34,equipment#1,12976,A63,A73,4,A93,A101,4,A124,20,A143,A152,1,A173,1,A191,A201,1,thirties
A11,36,A34,radio#2,1374,A61,A72,3,A94,A101,4,A123,29,A143,A153,1,A172,1,A191,A201,2,twenties
A12,18,A31,car#1,6742,A61,A73,4,A92,A101,1,A122,42,A143,A153,1,A172,1,A191,A201,2,thirties
A14,36,A32,car#1,7678,A61,A74,2,A92,A101,4,A121,24,A143,A152,2,A173,1,A191,A201,1,thirties
A14,9,A34,television#3,1236,A65,A72,2,A92,A103,4,A122,31,A143,A152,1,A174,1,A192,A201,1,forties
A12,48,A34,car#1,3069,A61,A72,1,A93,A101,4,A121,31,A143,A152,1,A173,2,A191,A201,2,forties
A14,24,A32,radio#2,3872,A63,A75,2,A93,A101,3,A122,33,A141,A152,2,A174,1,A192,A201,2,forties
A12,18,A34,business#2,4796,A64,A75,2,A92,A101,4,A124,27,A143,A152,1,A173,1,A192,A201,2,thirties
A12,30,A32,television#3,5293,A65,A75,2,A92,A101,4,A123,54,A143,A152,1,A173,1,A192,A201,2,thirties
A11,15,A32,car#1,1076,A61,A73,2,A94,A101,4,A123,21,A143,A152,2,A173,2,A192,A201,2,twenties
A12,30,A34,radio#2,3832,A63,A74,4,A94,A101,4,A124,54,A143,A151,2,A173,1,A192,A201,2,forties
A14,10,A32,education#1,9566,A61,A72,2,A94,A101,4,A122,40,A143,A152,1,A172,1,A192,A201,2,twenties
A12,12,A32,equipment#1,1800,A61,A73,4,A91,A101,4,A123,29,A143,A151,1,A173,2,A191,A201,1,thirties
A13,15,A32,repair#1,7174,A63,A74,3,A92,A103,4,A123,36,A143,A151,1,A173,1,A191,A201,1,thirties
A14,24,A34,business#2,10722,A63,A73,3,A92,A101,4,A124,30,A143,A153,2,A173,1,A191,A201,1,twenties
A14,12,A32,furniture#1,1898,A61,A73,4,A93,A101,4,A121,23,A143,A152,2,A173,1,A192,A201,2,fifties
A14,24,A34,education#1,3124,A62,A73,2,A93,A101,2,A121,28,A143,A152,2,A173,1,A191,A201,2,thirties
A11,12,A33,car#1,2964,A65,A75,4,A93,A101,3,A124,24,A143,A152,1,A173,1,A191,A201,1,thirties
A14,36,A32,radio#2,1255,A65,A73,4,A93,A101,2,A122,36,A143,A151,2,A173,2,A192,A201,1,forties
A11,12,A32,radio#2,7476,A61,A75,2,A93,A101,4,A124,52,A143,A152,1,A174,1,A191,A201,1,twenties
A12,11,A34,radio#2,3620,A65,A72,2,A92,A101,2,A121,34,A143,A152,1,A173,2,A192,A201,2,twenties
A14,30,A33,equipment#1,4153,A65,A72,4,A92,A101,4,A123,41,A143,A152,1,A172,1,A192,A201,2,thirties
A14,12,A33,car#1,2186,A64,A75,4,A94,A101,2,A123,24,A143,A151,1,A172,1,A191,A201,1,thirties
A14,24,A32,television#3,3123,A61,A73,4,A93,A101,4,A122,27,A143,A152,1,A172,1,A191,A201,1,forties
A13,12,A34,car#1,6314,A65,A71,4,A93,A101,4,A122,29,A141,A152,2,A174,1,A191,A201,1,twenties
A12,18,A32,retraining#1,2528,A61,A71,3,A93,A101,2,A123,24,A143,A153,1,A173,1,A191,A201,2,twenties
A14,18,A32,equipment#1,6143,A61,A74,4,A93,A101,2,A123,38,A143,A152,2,A173,1,A192,A201,1,twenties
A14,24,A32,equipment#1,1200,A65,A75,3,A94,A101,4,A122,57,A143,A152,2,A173,2,A192,A201,1,thirties
A11,36,A34,car#1,6419,A65,A75,2,A93,A101,3,A121,43,A143,A152,1,A173,1,A192,A201,1,thirties
A14,7,A34,car#1,1291,A61,A73,1,A94,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,1,fifties
A14,30,A32,used-car#1,2303,A64,A73,3,A93,A103,2,A123,28,A143,A152,2,A173,2,A192,A201,1,twenties
A12,18,A34,car#1,2171,A63,A73,2,A93,A101,4,A124,24,A143,A153,2,A173,1,A192,A201,1,forties
A11,15,A32,equipment#1,1967,A62,A75,4,A93,A101,4,A124,36,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A32,equipment#1,1224,A62,A75,4,A94,A101,3,A122,33,A143,A152,2,A172,1,A192,A201,1,thirties
A14,15,A32,repair#1,6361,A64,A72,4,A93,A101,4,A122,51,A143,A152,1,A173,1,A192,A201,2,twenties
A14,24,A34,radio#2,1823,A62,A74,2,A92,A101,2,A124,36,A141,A152,2,A173,1,A192,A201,1,twenties
A12,21,A32,used-car#1,1245,A65,A73,2,A94,A101,2,A123,29,A143,A152,1,A173,1,A192,A201,1,twenties
A14,12,A32,car#1,1501,A61,A74,3,A93,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,1,thirties
A14,60,A32,radio#2,7228,A61,A73,4,A92,A101,1,A121,23,A143,A152,1,A173,1,A192,A201,1,twenties
A14,15,A32,furniture#1,2247,A61,A73,1,A92,A101,1,A123,39,A143,A152,1,A172,1,A191,A201,1,thirties
A14,20,A32,television#3,3234,A61,A73,4,A93,A101,3,A123,31,A143,A153,1,A174,1,A192,A201,1,twenties
A14,36,A34,used-car#1,3349,A61,A71,4,A93,A101,3,A122,26,A143,A152,2,A173,1,A192,A201,1,thirties
A14,12,A34,equipment#1,12389,A61,A74,4,A93,A101,4,A121,43,A143,A153,2,A172,1,A192,A201,2,forties
A14,6,A32,radio#2,3062,A62,A73,4,A93,A101,4,A124,37,A143,A151,2,A173,1,A191,A201,1,fifties
A14,24,A34,car#1,1239,A64,A74,2,A94,A103,4,A123,34,A143,A152,1,A172,1,A191,A201,1,twenties
A12,18,A31,furniture#1,1984,A65,A74,1,A92,A101,4,A123,33,A143,A152,2,A172,1,A192,A201,1,twenties
A12,8,A32,television#3,6568,A65,A75,2,A92,A101,4,A123,31,A141,A152,1,A173,1,A191,A201,1,thirties
A14,30,A34,car#1,2039,A61,A73,4,A93,A101,3,A121,25,A141,A153,1,A173,1,A191,A201,1,twenties
A14,30,A32,used-car#1,2600,A65,A74,4,A92,A101,4,A122,36,A143,A152,1,A172,1,A192,A201,1,forties
A14,21,A32,car#1,3966,A61,A75,4,A91,A101,3,A123,37,A143,A152,2,A174,1,A191,A201,2,twenties
A12,12,A32,radio#2,1393,A61,A73,3,A93,A101,3,A121,25,A143,A152,2,A173,1,A191,A201,1,twenties
A11,12,A33,used-car#1,5084,A61,A72,3,A92,A103,4,A121,27,A143,A152,1,A174,1,A191,A201,2,thirties
A14,48,A34,furniture#1,9034,A61,A75,3,A93,A101,3,A124,25,A141,A152,2,A172,1,A191,A201,2,forties
A12,6,A32,car#1,7238,A62,A72,1,A93,A101,4,A121,41,A143,A152,2,A173,1,A191,A201,2,thirties
A12,39,A34,car#1,1175,A61,A73,4,A92,A101,4,A121,26,A143,A152,1,A173,1,A191,A201,2,thirties
A12,12,A32,car#1,10144,A62,A75,4,A93,A101,3,A123,26,A143,A152,1,A172,1,A191,A201,2,fifties
A14,12,A32,car#1,2753,A62,A75,4,A92,A101,1,A123,29,A143,A152,1,A174,2,A192,A201,1,twenties
A11,12,A31,radio#2,2788,A61,A75,4,A93,A101,3,A122,36,A143,A153,2,A174,1,A191,A201,2,twenties
A12,12,A34,television#3,629,A65,A73,4,A93,A101,1,A123,55,A143,A152,1,A171,1,A191,A201,2,forties
A12,6,A34,business#2,1360,A61,A75,1,A92,A101,2,A123,27,A143,A152,1,A173,1,A192,A201,1,thirties
A11,48,A32,equipment#1,900,A62,A74,4,A92,A101,2,A121,23,A141,A151,1,A172,1,A192,A201,1,forties
A12,48,A32,radio#2,1318,A61,A73,1,A92,A102,2,A124,24,A143,A152,2,A173,1,A191,A201,2,twenties
A12,6,A34,car#1,2746,A63,A75,4,A92,A102,4,A121,26,A142,A152,3,A172,1,A192,A201,1,thirties
A12,48,A32,car#1,1301,A61,A72,4,A93,A101,4,A123,41,A143,A152,1,A173,1,A191,A201,1,fifties
A12,6,A34,furniture#1,6579,A65,A75,2,A92,A101,2,A122,64,A143,A152,1,A171,2,A192,A201,1,thirties
A14,24,A32,used-car#1,3213,A65,A74,1,A92,A101,2,A123,38,A143,A152,2,A174,1,A192,A201,1,twenties
A14,24,A32,radio#2,1582,A61,A72,2,A92,A101,4,A123,37,A142,A152,1,A173,1,A192,A201,1,twenties
A12,12,A32,car#1,1271,A65,A73,2,A91,A101,2,A123,22,A143,A151,1,A173,2,A192,A201,1,twenties
A12,36,A32,equipment#1,2063,A61,A75,3,A91,A101,4,A124,33,A141,A152,1,A173,1,A192,A201,1,twenties
A14,18,A34,car#1,3077,A65,A72,4,A93,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,1,twenties
A12,15,A34,television#3,5293,A61,A75,4,A91,A101,4,A122,27,A141,A152,2,A173,1,A191,A201,2,thirties
A11,6,A32,television#3,3650,A64,A72,2,A92,A101,2,A122,25,A143,A153,1,A172,2,A191,A201,1,thirties
A14,24,A34,television#3,10127,A65,A73,4,A93,A101,1,A122,36,A143,A152,1,A173,1,A192,A201,1,thirties
A11,48,A33,television#3,9436,A65,A75,4,A93,A101,2,A121,37,A143,A152,1,A173,1,A191,A201,1,twenties
A13,36,A32,education#1,2320,A61,A75,4,A92,A101,1,A123,24,A143,A152,1,A173,1,A192,A201,1,twenties
A14,15,A34,used-car#1,1943,A62,A75,4,A93,A101,4,A124,39,A141,A151,2,A173,1,A192,A201,2,twenties
A12,24,A34,business#2,4576,A65,A73,4,A93,A101,3,A123,46,A143,A152,1,A173,1,A192,A201,1,twenties
A11,11,A34,used-car#1,1316,A61,A73,4,A94,A101,4,A122,37,A143,A151,1,A172,1,A192,A201,1,forties
A14,36,A33,radio#2,14896,A61,A72,4,A93,A101,4,A123,27,A143,A153,1,A173,1,A192,A201,1,thirties
A12,12,A34,business#2,3414,A64,A75,2,A93,A101,4,A121,46,A143,A151,2,A173,1,A191,A201,1,thirties
A13,18,A34,home_appliance#1,2288,A61,A74,4,A92,A101,2,A124,32,A143,A152,2,A173,1,A191,A201,2,twenties
A12,21,A33,television#3,3527,A63,A73,4,A92,A101,1,A123,39,A143,A152,2,A172,2,A192,A201,1,thirties
A12,48,A32,radio#2,1024,A61,A74,4,A93,A101,2,A121,46,A143,A152,2,A173,1,A192,A201,1,twenties
A14,18,A34,car#1,2146,A65,A73,4,A93,A101,1,A123,34,A143,A153,3,A172,1,A192,A201,2,forties
A14,18,A33,equipment#1,900,A61,A72,2,A93,A101,2,A121,24,A143,A153,2,A172,1,A191,A201,1,twenties
A14,4,A34,furniture#1,8133,A61,A72,4,A93,A101,4,A121,42,A143,A152,2,A173,1,A191,A201,1,twenties
A11,48,A33,business#2,7721,A64,A75,4,A93,A101,1,A121,48,A143,A152,2,A173,1,A192,A201,1,twenties
A11,24,A32,furniture#1,1603,A61,A72,4,A93,A101,4,A124,25,A143,A151,1,A173,1,A191,A201,1,thirties
A14,24,A34,television#3,3595,A61,A72,4,A94,A101,3,A122,35,A143,A153,1,A174,1,A192,A201,1,thirties
A12,30,A32,equipment#1,674,A65,A75,2,A92,A101,3,A123,24,A143,A152,2,A171,1,A191,A201,1,thirties
A11,39,A33,home_appliance#1,3378,A63,A75,1,A92,A101,4,A122,35,A143,A153,2,A173,1,A192,A201,2,twenties
A14,39,A32,used-car#1,1655,A62,A75,2,A92,A101,4,A123,36,A143,A152,1,A171,1,A192,A201,1,thirties
A11,24,A31,car#1,4297,A61,A72,2,A92,A101,4,A123,64,A143,A152,2,A173,1,A191,A201,1,sixties
A14,24,A32,radio#2,3051,A61,A73,4,A93,A101,2,A124,43,A143,A152,2,A172,1,A191,A201,1,twenties
A14,6,A30,car#1,1817,A61,A75,4,A93,A101,3,A124,26,A143,A152,1,A174,2,A191,A201,1,thirties
A11,20,A32,car#1,3447,A62,A73,1,A93,A103,1,A122,34,A143,A152,2,A173,2,A192,A201,2,thirties
A12,30,A34,equipment#1,1595,A65,A72,4,A92,A101,4,A121,23,A143,A152,1,A174,2,A191,A201,2,twenties
A12,12,A32,television#3,1453,A61,A73,1,A92,A101,2,A124,44,A141,A151,1,A173,1,A192,A201,2,twenties
A11,18,A32,car#1,518,A61,A75,3,A92,A101,2,A124,42,A143,A151,1,A174,1,A191,A201,1,twenties
A14,24,A32,television#3,2718,A61,A74,4,A91,A101,4,A123,30,A141,A151,2,A173,1,A191,A201,2,twenties
A14,18,A31,education#1,2100,A62,A74,3,A94,A101,2,A121,48,A143,A152,1,A173,1,A191,A201,1,twenties
A12,24,A32,equipment#1,1410,A61,A72,4,A92,A101,2,A123,30,A141,A153,1,A173,1,A191,A201,2,twenties
A12,12,A30,car#1,4297,A61,A72,2,A93,A101,4,A121,42,A143,A152,1,A173,1,A192,A201,1,twenties
A11,12,A32,radio#2,3485,A61,A72,2,A93,A101,4,A123,43,A143,A152,1,A173,1,A191,A201,1,thirties
A14,24,A33,business#2,7596,A61,A75,1,A93,A101,4,A124,27,A143,A151,1,A173,1,A192,A201,1,sixties
A12,15,A32,car#1,5800,A64,A74,3,A92,A101,4,A123,66,A143,A152,2,A174,1,A191,A201,1,forties
A11,24,A33,used-car#1,7678,A61,A73,1,A92,A103,3,A122,28,A141,A152,1,A174,1,A191,A201,1,twenties
A14,15,A32,television#3,1533,A65,A73,4,A92,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,1,twenties
A11,36,A32,television#3,1819,A61,A73,4,A93,A101,1,A124,45,A143,A153,1,A173,2,A192,A201,1,twenties
A11,12,A31,business#2,3763,A62,A75,3,A94,A103,2,A122,38,A143,A152,1,A173,1,A192,A201,2,twenties
A11,48,A32,furniture#1,2825,A63,A73,1,A93,A101,3,A124,36,A143,A152,1,A174,1,A192,A201,2,thirties
A13,36,A32,equipment#1,1568,A65,A73,4,A93,A101,2,A123,27,A143,A152,1,A173,1,A192,A201,1,thirties
A12,18,A32,business#2,11938,A61,A75,3,A91,A101,1,A121,25,A142,A152,1,A173,2,A191,A201,1,forties
A14,24,A34,car#1,1858,A64,A73,2,A93,A101,2,A123,33,A143,A153,1,A173,1,A191,A201,1,thirties
A12,36,A34,furniture#1,2101,A61,A75,2,A92,A101,4,A123,29,A143,A152,2,A173,1,A191,A201,1,twenties
A12,24,A32,home_appliance#1,2603,A63,A73,4,A91,A101,4,A122,40,A143,A152,2,A173,1,A192,A201,2,thirties
A14,18,A32,television#3,3976,A61,A75,4,A91,A101,3,A123,42,A143,A152,1,A173,1,A191,A201,1,twenties
A14,24,A32,used-car#1,4280,A61,A73,4,A93,A101,4,A123,39,A143,A152,1,A172,1,A191,A201,2,thirties
A14,48,A32,used-car#1,2302,A61,A73,2,A93,A101,2,A122,53,A143,A151,2,A173,1,A191,A201,1,twenties
A14,24,A32,equipment#1,2118,A61,A73,4,A92,A101,4,A121,27,A143,A152,1,A172,1,A191,A201,2,forties
A14,21,A31,television#3,759,A62,A73,4,A92,A101,3,A121,53,A143,A151,1,A172,1,A192,A201,1,thirties
A14,15,A30,radio#2,3749,A61,A72,3,A92,A101,2,A122,19,A143,A152,1,A173,1,A192,A201,2,thirties
A14,18,A32,television#3,1245,A61,A72,2,A92,A101,4,A123,33,A141,A151,1,A172,1,A191,A201,1,fifties
A12,24,A32,used-car#1,1285,A61,A73,4,A92,A101,4,A124,36,A143,A153,1,A173,1,A191,A201,2,thirties
A11,24,A32,repair#1,2255,A61,A74,3,A93,A101,4,A122,22,A143,A152,1,A173,1,A191,A201,1,twenties
A14,9,A33,used-car#1,2118,A64,A73,4,A94,A101,3,A124,22,A143,A152,2,A172,1,A192,A201,1,twenties
A14,42,A32,radio#2,585,A61,A73,2,A92,A101,4,A121,40,A142,A152,2,A173,2,A192,A201,1,twenties
A11,10,A32,used-car#1,2996,A61,A74,2,A94,A101,2,A122,43,A143,A152,1,A173,1,A191,A201,1,twenties
